1027_ESL,488,4,-0.34907881761426834,-0.2704419768703605,-0.26761537804219626
1028_SWD,1000,10,-0.4869504544232315,-0.4108384998080155,-0.39582351411793526
1029_LEV,1000,4,-0.7008781816674314,-1.4818040400632837,-0.3291490816207205
1030_ERA,1000,4,-2.7549847421169686,-2.6486099013152242,-2.680174492049885
